# path	class_name	extends	lines	signals	funcs
third_party/beehave/addons/gdUnit4/src/asserts/GdUnitStringAssertImpl.gd		GdUnitStringAssert	208		_init,_notification,failure_message,current_value,report_success,report_error,override_failure_message,append_failure_message,is_null,is_not_null,is_equal,is_equal_ignoring_case,_is_equal,is_not_equal,is_not_equal_ignoring_case,is_empty,is_not_empty,contains,not_contains,contains_ignoring_case,not_contains_ignoring_case,starts_with,ends_with,has_length,contains_bbcode
third_party/beehave/addons/gdUnit4/src/asserts/GdUnitVectorAssertImpl.gd		GdUnitVectorAssert	187		_init,_notification,_validate_value_type,_validate_is_vector_type,current_value,report_success,report_error,failure_message,override_failure_message,append_failure_message,is_null,is_not_null,is_equal,is_not_equal,is_equal_approx,_is_equal_approx,is_less,is_less_equal,is_greater,is_greater_equal,is_between,is_not_between
third_party/beehave/addons/gdUnit4/src/asserts/ValueProvider.gd	ValueProvider	RefCounted	10		get_value,dispose
third_party/beehave/addons/gdUnit4/src/cmd/CmdArgumentParser.gd	CmdArgumentParser	RefCounted	62		_init,parse,options,_parse_cmd_arguments,_is_next_value_argument
third_party/beehave/addons/gdUnit4/src/cmd/CmdCommand.gd	CmdCommand	RefCounted	27		_init,name,arguments,add_argument,_to_string
third_party/beehave/addons/gdUnit4/src/cmd/CmdCommandHandler.gd	CmdCommandHandler	RefCounted	136		_init,register_cb,register_cbv,_validate,execute,_validate_cb_signature,_validate_func_arguments
third_party/beehave/addons/gdUnit4/src/cmd/CmdOption.gd	CmdOption	RefCounted	61		_init,commands,short_command,help,description,type,is_argument_optional,has_argument,describe,_to_string
third_party/beehave/addons/gdUnit4/src/cmd/CmdOptions.gd	CmdOptions	RefCounted	31		_init,default_options,advanced_options,options,get_option
third_party/beehave/addons/gdUnit4/src/core/GdArrayTools.gd	GdArrayTools	RefCounted	127		is_array_type,is_type_array,filter_value,group_by,erase_value,scan_typed,as_string,has_same_content,_typeof_as_string
third_party/beehave/addons/gdUnit4/src/core/GdDiffTool.gd	GdDiffTool	RefCounted	224		_init,string_diff,_myers_diff,_backtrack,_edits_to_diff_format,longestCommonSubsequence,markTextDifferences
third_party/beehave/addons/gdUnit4/src/core/GdObjects.gd	GdObjects	Resource	726		obj2dict,equals,equals_sorted,_equals,notification_as_string,string_to_type,to_camel_case,to_pascal_case,to_snake_case,is_snake_case,type_as_string,typeof_as_string,all_types,string_as_typeof,is_primitive_type,_is_type_equivalent,is_engine_type,is_type,_is_same,is_object,is_script,is_native_class,is_scene,is_scene_resource_path,is_singleton,is_instance,is_instance_scene,can_be_instantiate,create_instance,dispose_function_state,extract_class_path,extract_class_name_from_class_path,extract_class_name,extract_inner_clazz_names,extract_class_functions,is_public_script_class,build_function_default_arguments,default_value_by_type,find_nodes_by_class,_find_nodes_by_class_no_rec,_find_nodes_by_class
third_party/beehave/addons/gdUnit4/src/core/GdUnit4Version.gd	GdUnit4Version	RefCounted	65		_init,parse,current,equals,is_greater,init_version_label,_to_string,documentation_version
third_party/beehave/addons/gdUnit4/src/core/GdUnitFileAccess.gd	GdUnitFileAccess	RefCounted	232		current_dir,clear_tmp,create_temp_file,temp_dir,create_temp_dir,copy_file,copy_directory,delete_directory,delete_path_index_lower_equals_than,find_last_path_index,as_resource_path,scan_dir,resource_as_array,resource_as_string,make_qualified_path,extract_zip
third_party/beehave/addons/gdUnit4/src/core/GdUnitProperty.gd	GdUnitProperty	RefCounted	81		_init,name,type,value,int_value,value_as_string,value_set,is_selectable_value,set_value,default,category,help,_to_string
third_party/beehave/addons/gdUnit4/src/core/GdUnitResult.gd	GdUnitResult	RefCounted	109		empty,success,warn,error,is_success,is_warn,is_error,is_empty,value,value_as_string,or_else,error_message,warn_message,_to_string,serialize,deserialize
third_party/beehave/addons/gdUnit4/src/core/GdUnitRunnerConfig.gd	GdUnitRunnerConfig	Resource	139		version,clear,set_server_port,server_port,do_fail_fast,is_fail_fast,add_test_cases,test_cases,save_config,load_config,convert_test_json_to_test_cases,fix_value_types,convert_Array_to_PackedStringArray,_to_string
third_party/beehave/addons/gdUnit4/src/core/GdUnitSceneRunnerImpl.gd	GdUnitSceneRunnerImpl	GdUnitSceneRunner	642		_init,_notification,_scene_tree,await_input_processed,simulate_action_pressed,simulate_action_press,simulate_action_release,simulate_key_pressed,simulate_key_press,simulate_key_release,set_mouse_position,get_mouse_position,get_global_mouse_position,simulate_mouse_move,simulate_mouse_move_relative,simulate_mouse_move_absolute,simulate_mouse_button_pressed,simulate_mouse_button_press,simulate_mouse_button_release,simulate_screen_touch_pressed,simulate_screen_touch_press,simulate_screen_touch_release,simulate_screen_touch_drag_relative,simulate_screen_touch_drag_absolute,simulate_screen_touch_drag_drop,simulate_screen_touch_drag,get_screen_touch_drag_position,is_emulate_mouse_from_touch,_get_screen_touch_drag_position_or_default,_do_touch_drag_at,set_time_factor,simulate_frames,simulate_until_signal,simulate_until_object_signal,await_func,await_func_on,await_signal,await_signal_on,move_window_to_foreground,move_window_to_background,_property_exists,get_property,set_property,invoke,find_child,_scene_name,__activate_time_factor,__deactivate_time_factor,_apply_input_modifiers,_apply_input_mouse_mask,_apply_input_mouse_position,_handle_actions,_handle_input_event,_reset_input_to_default,__print,__print_current_focus,scene,_push_warning_deprecated_arguments
third_party/beehave/addons/gdUnit4/src/core/GdUnitSettings.gd	GdUnitSettings	RefCounted	471		setup,migrate_properties,create_shortcut_properties_if_need,create_property_if_need,set_property_info,set_property_help,get_setting,is_update_notification_enabled,set_update_notification,get_log_path,set_log_path,get_session_hooks,set_session_hooks,set_inspector_tree_sort_mode,get_inspector_tree_sort_mode,set_inspector_tree_view_mode,get_inspector_tree_view_mode,server_timeout,test_timeout,test_root_folder,is_verbose_assert_warnings,is_verbose_assert_errors,is_verbose_orphans,is_strict_number_type_compare,is_report_push_errors,is_report_script_errors,is_inspector_node_collapse,is_inspector_toolbar_button_show,is_test_discover_enabled,is_test_flaky_check_enabled,is_feature_enabled,get_flaky_max_retries,get_rerun_max_retries,set_test_discover_enabled,is_log_enabled,validate_is_inferred_declaration_enabled,list_settings,update_property,reset_property,validate_property_value,validate_lookup_folder,save_property,_save_settings,has_property,get_property,build_property,migrate_property
third_party/beehave/addons/gdUnit4/src/core/GdUnitSignalAwaiter.gd	GdUnitSignalAwaiter	RefCounted	81	signal_emitted	_init,_on_signal_emmited,is_interrupted,elapsed_time,on_signal,_do_interrupt
third_party/beehave/addons/gdUnit4/src/core/GdUnitSignalCollector.gd	GdUnitSignalCollector	RefCounted	129		clear,register_emitter,unregister_emitter,_on_signal_emmited,reset_received_signals,is_signal_collecting,match,_debug_signal_list
third_party/beehave/addons/gdUnit4/src/core/GdUnitSignals.gd	GdUnitSignals	RefCounted	118	gdunit_client_connected,gdunit_client_disconnected,gdunit_test_session_terminate,gdunit_event,gdunit_event_debug,gdunit_message,gdunit_set_test_failed,gdunit_settings_changed,gdunit_test_discover_added,gdunit_test_discover_deleted,gdunit_test_discover_modified	instance,dispose
third_party/beehave/addons/gdUnit4/src/core/GdUnitSingleton.gd	GdUnitSingleton	Object	56		instance,unregister,dispose
third_party/beehave/addons/gdUnit4/src/core/GdUnitTestResourceLoader.gd	GdUnitTestResourceLoader	RefCounted	97		load_test_suite,load_tests,load_test_suite_gd,load_test_suite_cs,load_cs_script,load_gd_script
third_party/beehave/addons/gdUnit4/src/core/GdUnitTestSuiteBuilder.gd	GdUnitTestSuiteBuilder	RefCounted	20		create
third_party/beehave/addons/gdUnit4/src/core/GdUnitTestSuiteScanner.gd	GdUnitTestSuiteScanner	RefCounted	410		test_,prescan_testsuite_classes,scan,scan_directory,_scan_test_suites_scripts,_file,_load_is_test_suite,load_suite,_build_test_attribute,load_with_disabled_warnings,is_test_suite,_is_script_format_supported,parse_test_suite_name,_handle_test_suite_arguments,_to_naming_convention,resolve_test_suite_path,normalize_path,create_test_suite,get_test_case_line_number,get_extends_classname,add_test_case,count_lines,test_suite_exists,test_case_exists,create_test_case
third_party/beehave/addons/gdUnit4/src/core/GdUnitTools.gd		RefCounted	144		normalize_text,richtext_normalize,to_regex,prints_verbose,free_instance,_release_connections,release_timers,dispose_all,release_double,find_test_case,register_expect_interupted_by_timeout
third_party/beehave/addons/gdUnit4/src/core/GodotVersionFixures.gd	GodotVersionFixures	RefCounted	11		set_event_global_position
third_party/beehave/addons/gdUnit4/src/core/LocalTime.gd	LocalTime	Resource	114		now,of_unix_time,local_time,elapsed_since,elapsed_since_ms,plus,elapsed,_init,hour,minute,second,millis,_to_string,_get_system_time_msecs
third_party/beehave/addons/gdUnit4/src/core/_TestCase.gd	_TestCase	Node	253	completed	_init,execute,execute_parameterized,_resolve_test_parameters,dispose,_execute_test_case,update_fuzzers,set_timeout,do_interrupt,do_terminate,_set_failure_handler,_remove_failure_handler,_failure_received,stop_timer,expect_to_interupt,is_interupted,is_expect_interupted,is_terminated,is_parameterized,is_skipped,skip_info,id,test_name,line_number,iterations,seed_value,is_fuzzed,fuzzer_arguments,script_path,ResourcePath,generate_seed,do_skip,set_function_descriptor,_to_string
third_party/beehave/addons/gdUnit4/src/core/attributes/TestCaseAttribute.gd	TestCaseAttribute	Resource	76		clone
third_party/beehave/addons/gdUnit4/src/core/command/GdUnitBaseCommand.gd		Node	64		_init,_shortcut_input,update_shortcut,_set_shortcut,_create_shortcut_input_even
third_party/beehave/addons/gdUnit4/src/core/command/GdUnitCommandFileSystem.gd		GdUnitBaseCommand	42		_init,is_running,execute_tests
third_party/beehave/addons/gdUnit4/src/core/command/GdUnitCommandFileSystemDebugTests.gd	GdUnitCommandFileSystemDebugTests	GdUnitCommandFileSystem	17		_init,execute
third_party/beehave/addons/gdUnit4/src/core/command/GdUnitCommandFileSystemRunTests.gd	GdUnitCommandFileSystemRunTests	GdUnitCommandFileSystem	15		_init,execute
third_party/beehave/addons/gdUnit4/src/core/command/GdUnitCommandHandler.gd	GdUnitCommandHandler	Object	126		instance,_init,_notification,_do_process,command_icon,command_shortcut,command_execute,_register_command,cmd_discover_tests,_on_event,_on_settings_changed,_on_client_disconnected
third_party/beehave/addons/gdUnit4/src/core/command/GdUnitCommandInspectorDebugTests.gd	GdUnitCommandInspectorDebugTests	GdUnitBaseCommand	27		_init,is_running,execute
third_party/beehave/addons/gdUnit4/src/core/command/GdUnitCommandInspectorRerunTestsUntilFailure.gd	GdUnitCommandInspectorRerunTestsUntilFailure	GdUnitBaseCommand	57	session_closed	_init,is_running,execute,_on_test_event
third_party/beehave/addons/gdUnit4/src/core/command/GdUnitCommandInspectorRunTests.gd	GdUnitCommandInspectorRunTests	GdUnitBaseCommand	26		_init,is_running,execute
third_party/beehave/addons/gdUnit4/src/core/command/GdUnitCommandInspectorTreeCollapse.gd	GdUnitCommandInspectorTreeCollapse	GdUnitBaseCommand	26		_init,is_running,execute
third_party/beehave/addons/gdUnit4/src/core/command/GdUnitCommandInspectorTreeExpand.gd	GdUnitCommandInspectorTreeExpand	GdUnitBaseCommand	25		_init,is_running,execute
third_party/beehave/addons/gdUnit4/src/core/command/GdUnitCommandRunTestsOverall.gd	GdUnitCommandRunTestsOverall	GdUnitBaseCommand	22		_init,is_running,execute
third_party/beehave/addons/gdUnit4/src/core/command/GdUnitCommandScriptEditor.gd		GdUnitBaseCommand	56		_init,is_running,execute_tests,_collect_tests,_is_active_script_editor,_active_base_editor,_active_script
third_party/beehave/addons/gdUnit4/src/core/command/GdUnitCommandScriptEditorCreateTest.gd	GdUnitCommandScriptEditorCreateTest	GdUnitBaseCommand	41		_init,is_running,execute,_is_active_script_editor,_active_base_editor,_active_script
third_party/beehave/addons/gdUnit4/src/core/command/GdUnitCommandScriptEditorDebugTests.gd	GdUnitCommandScriptEditorDebugTests	GdUnitCommandScriptEditor	14		_init,execute
third_party/beehave/addons/gdUnit4/src/core/command/GdUnitCommandScriptEditorRunTests.gd	GdUnitCommandScriptEditorRunTests	GdUnitCommandScriptEditor	14		_init,execute
third_party/beehave/addons/gdUnit4/src/core/command/GdUnitCommandStopTestSession.gd	GdUnitCommandStopTestSession	GdUnitBaseCommand	21		_init,is_running,execute
third_party/beehave/addons/gdUnit4/src/core/command/GdUnitCommandTestSession.gd	GdUnitCommandTestSession	GdUnitBaseCommand	122		_init,is_running,stop,force_pause_scene,execute,_prepare_test_session
third_party/beehave/addons/gdUnit4/src/core/command/GdUnitShortcut.gd	GdUnitShortcut	RefCounted	73		as_property,default_keys
third_party/beehave/addons/gdUnit4/src/core/discovery/GdUnitGUID.gd	GdUnitGUID	RefCounted	46		_init,equals,_generate_guid,_to_string
third_party/beehave/addons/gdUnit4/src/core/discovery/GdUnitTestCase.gd	GdUnitTestCase	RefCounted	125		from_dict,to_dict,from,_build_suite_name,_build_display_name,_build_fully_qualified_name
third_party/beehave/addons/gdUnit4/src/core/discovery/GdUnitTestDiscoverGuard.gd	GdUnitTestDiscoverGuard	Object	323		instance,_init,sync_test_added,sync_test_deleted,sync_test_modified,handle_discover_events,default_discover_sink,find_test_by_id,get_discovered_tests,discover,sync_moved_tests,sync_renamed_tests,sync_deleted_tests,sync_added_tests,is_test_renamed,is_test_moved,test_equals,rebuild_project
third_party/beehave/addons/gdUnit4/src/core/discovery/GdUnitTestDiscoverSink.gd	GdUnitTestDiscoverSink	RefCounted	13		discover
third_party/beehave/addons/gdUnit4/src/core/discovery/GdUnitTestDiscoverer.gd	GdUnitTestDiscoverer	RefCounted	171		run,restore_last_session,recover_test_guid,console_log_discover_results,console_log,filter_tests,default_discover_sink,discover_tests,scan_all_test_directories,scan_test_directories,normalize_path,match_test_directory
third_party/beehave/addons/gdUnit4/src/core/event/GdUnitEvent.gd	GdUnitEvent	Resource	207		suite_before,suite_after,test_before,test_after,type,guid,suite_name,test_name,elapsed_time,orphan_nodes,statistic,total_count,success_count,error_count,failed_count,skipped_count,retry_count,resource_path,is_success,is_warning,is_failed,is_error,is_flaky,is_skipped,reports,_to_string,serialize,deserialize,_serialize_TestReports,_deserialize_reports
third_party/beehave/addons/gdUnit4/src/core/event/GdUnitEventInit.gd	GdUnitInit	GdUnitEvent	6		_init
third_party/beehave/addons/gdUnit4/src/core/event/GdUnitEventStop.gd	GdUnitStop	GdUnitEvent	6		_init
third_party/beehave/addons/gdUnit4/src/core/event/GdUnitEventTestDiscoverEnd.gd	GdUnitEventTestDiscoverEnd	GdUnitEvent	19		_init,total_test_suites,total_tests
third_party/beehave/addons/gdUnit4/src/core/event/GdUnitEventTestDiscoverStart.gd	GdUnitEventTestDiscoverStart	GdUnitEvent	6		_init
third_party/beehave/addons/gdUnit4/src/core/event/GdUnitSessionClose.gd	GdUnitSessionClose	GdUnitEvent	6		_init
third_party/beehave/addons/gdUnit4/src/core/event/GdUnitSessionStart.gd	GdUnitSessionStart	GdUnitEvent	6		_init
third_party/beehave/addons/gdUnit4/src/core/execution/GdUnitExecutionContext.gd	GdUnitExecutionContext		289		_init,dispose,dispose_sub_contexts,terminate,of,of_test_case,of_parameterized_test,get_test_suite_path,get_test_suite_name,get_test_case_name,save_project_settings,restore_project_settings,error_monitor_start,error_monitor_stop,orphan_monitor_start,orphan_monitor_collect,orphan_monitor_stop,add_report,reports,collect_reports,calculate_statistics,is_success,is_skipped,is_interupted,sum,retry_execution,register_auto_free,gc
